"time_period","nation","variable","value"
2,"Honduras","area_lndu_wetlands_ha",8197.08157280126
3,"Honduras","area_lndu_wetlands_ha",8072.21651342499
4,"Honduras","area_lndu_wetlands_ha",7932.0593857645
5,"Honduras","area_lndu_wetlands_ha",7788.56536594957
6,"Honduras","area_lndu_wetlands_ha",7642.82006327552
7,"Honduras","area_lndu_wetlands_ha",7495.66613134229
8,"Honduras","area_lndu_wetlands_ha",7347.66786300917
0,"Honduras","net_imports_lvst_buffalo",0
1,"Honduras","net_imports_lvst_buffalo",1892
2,"Honduras","net_imports_lvst_buffalo",1986
3,"Honduras","net_imports_lvst_buffalo",2040
4,"Honduras","net_imports_lvst_buffalo",2115
5,"Honduras","net_imports_lvst_buffalo",2185
6,"Honduras","net_imports_lvst_buffalo",2270
7,"Honduras","net_imports_lvst_buffalo",2363
8,"Honduras","net_imports_lvst_buffalo",2472
0,"Honduras","net_imports_lvst_cattle_dairy",0
1,"Honduras","net_imports_lvst_cattle_dairy",157973
2,"Honduras","net_imports_lvst_cattle_dairy",155438
3,"Honduras","net_imports_lvst_cattle_dairy",152546
4,"Honduras","net_imports_lvst_cattle_dairy",149709
5,"Honduras","net_imports_lvst_cattle_dairy",146807
6,"Honduras","net_imports_lvst_cattle_dairy",143992
7,"Honduras","net_imports_lvst_cattle_dairy",141214
8,"Honduras","net_imports_lvst_cattle_dairy",138511
0,"Honduras","net_imports_lvst_cattle_nondairy",0
1,"Honduras","net_imports_lvst_cattle_nondairy",522163
2,"Honduras","net_imports_lvst_cattle_nondairy",548227
3,"Honduras","net_imports_lvst_cattle_nondairy",563188
4,"Honduras","net_imports_lvst_cattle_nondairy",583660
5,"Honduras","net_imports_lvst_cattle_nondairy",603101
6,"Honduras","net_imports_lvst_cattle_nondairy",626469
7,"Honduras","net_imports_lvst_cattle_nondairy",652203
8,"Honduras","net_imports_lvst_cattle_nondairy",682249
0,"Honduras","net_imports_lvst_chickens",0
1,"Honduras","net_imports_lvst_chickens",0
2,"Honduras","net_imports_lvst_chickens",0
3,"Honduras","net_imports_lvst_chickens",0
4,"Honduras","net_imports_lvst_chickens",0
5,"Honduras","net_imports_lvst_chickens",0
6,"Honduras","net_imports_lvst_chickens",0
7,"Honduras","net_imports_lvst_chickens",0
8,"Honduras","net_imports_lvst_chickens",0
0,"Honduras","net_imports_lvst_goats",0
1,"Honduras","net_imports_lvst_goats",10218
2,"Honduras","net_imports_lvst_goats",10163
3,"Honduras","net_imports_lvst_goats",10054
4,"Honduras","net_imports_lvst_goats",9963
5,"Honduras","net_imports_lvst_goats",9865
6,"Honduras","net_imports_lvst_goats",9783
7,"Honduras","net_imports_lvst_goats",9709
8,"Honduras","net_imports_lvst_goats",9651
0,"Honduras","net_imports_lvst_horses",0
1,"Honduras","net_imports_lvst_horses",51344
2,"Honduras","net_imports_lvst_horses",51072
3,"Honduras","net_imports_lvst_horses",50519
4,"Honduras","net_imports_lvst_horses",50065
5,"Honduras","net_imports_lvst_horses",49572
6,"Honduras","net_imports_lvst_horses",49160
7,"Honduras","net_imports_lvst_horses",48788
8,"Honduras","net_imports_lvst_horses",48497
0,"Honduras","net_imports_lvst_mules",0
1,"Honduras","net_imports_lvst_mules",2148
2,"Honduras","net_imports_lvst_mules",2136
3,"Honduras","net_imports_lvst_mules",2113
4,"Honduras","net_imports_lvst_mules",2095
5,"Honduras","net_imports_lvst_mules",2074
6,"Honduras","net_imports_lvst_mules",2056
7,"Honduras","net_imports_lvst_mules",2041
8,"Honduras","net_imports_lvst_mules",2029
0,"Honduras","net_imports_lvst_pigs",0
1,"Honduras","net_imports_lvst_pigs",0
2,"Honduras","net_imports_lvst_pigs",0
3,"Honduras","net_imports_lvst_pigs",0
4,"Honduras","net_imports_lvst_pigs",0
5,"Honduras","net_imports_lvst_pigs",0
6,"Honduras","net_imports_lvst_pigs",0
7,"Honduras","net_imports_lvst_pigs",0
8,"Honduras","net_imports_lvst_pigs",0
0,"Honduras","net_imports_lvst_sheep",0
1,"Honduras","net_imports_lvst_sheep",1177
2,"Honduras","net_imports_lvst_sheep",1171
3,"Honduras","net_imports_lvst_sheep",1158
4,"Honduras","net_imports_lvst_sheep",1148
5,"Honduras","net_imports_lvst_sheep",1136
6,"Honduras","net_imports_lvst_sheep",1127
7,"Honduras","net_imports_lvst_sheep",1118
8,"Honduras","net_imports_lvst_sheep",1112
0,"Honduras","emissions_co2e_n2o_lndu_pastures",0.0273456183677756
1,"Honduras","emissions_co2e_n2o_lndu_pastures",0.0277582620781399
2,"Honduras","emissions_co2e_n2o_lndu_pastures",0.0281428324610085
3,"Honduras","emissions_co2e_n2o_lndu_pastures",0.0285032366263043
4,"Honduras","emissions_co2e_n2o_lndu_pastures",0.0288417643870098
5,"Honduras","emissions_co2e_n2o_lndu_pastures",0.0291591268513245
6,"Honduras","emissions_co2e_n2o_lndu_pastures",0.0294556892091714
7,"Honduras","emissions_co2e_n2o_lndu_pastures",0.0297339211731962
8,"Honduras","emissions_co2e_n2o_lndu_pastures",0.0299961443835463
0,"Honduras","emissions_co2e_co2_lndu_pastures",0.00010852576880437
1,"Honduras","emissions_co2e_co2_lndu_pastures",0.000110163416024751
2,"Honduras","emissions_co2e_co2_lndu_pastures",0.000111689649438049
3,"Honduras","emissions_co2e_co2_lndu_pastures",0.000113119975078998
4,"Honduras","emissions_co2e_co2_lndu_pastures",0.000114463480462496
5,"Honduras","emissions_co2e_co2_lndu_pastures",0.000115722987743194
6,"Honduras","emissions_co2e_co2_lndu_pastures",0.000116899946239832
7,"Honduras","emissions_co2e_co2_lndu_pastures",0.000118004157429926
8,"Honduras","emissions_co2e_co2_lndu_pastures",0.000119044835139929
0,"Honduras","emissions_co2e_ch4_lndu_wetlands",0.0835083177794304
1,"Honduras","emissions_co2e_ch4_lndu_wetlands",0.0828400751937381
2,"Honduras","emissions_co2e_ch4_lndu_wetlands",0.081814670044516
3,"Honduras","emissions_co2e_ch4_lndu_wetlands",0.0805683979972967
4,"Honduras","emissions_co2e_ch4_lndu_wetlands",0.0791694965648675
5,"Honduras","emissions_co2e_ch4_lndu_wetlands",0.0777372897751397
6,"Honduras","emissions_co2e_ch4_lndu_wetlands",0.076282613041364
7,"Honduras","emissions_co2e_ch4_lndu_wetlands",0.0748138768478852
8,"Honduras","emissions_co2e_ch4_lndu_wetlands",0.0733367133741179
0,"Honduras","emission_co2e_co2_frst_sequestration_mangroves",-0.0197077020996089
1,"Honduras","emission_co2e_co2_frst_sequestration_mangroves",-0.0197033760111722
2,"Honduras","emission_co2e_co2_frst_sequestration_mangroves",-0.0196517403822074
3,"Honduras","emission_co2e_co2_frst_sequestration_mangroves",-0.0195716799383383
4,"Honduras","emission_co2e_co2_frst_sequestration_mangroves",-0.0194722263713078
5,"Honduras","emission_co2e_co2_frst_sequestration_mangroves",-0.019369509176719
6,"Honduras","emission_co2e_co2_frst_sequestration_mangroves",-0.0192641943855286
7,"Honduras","emission_co2e_co2_frst_sequestration_mangroves",-0.0191567961512303
8,"Honduras","emission_co2e_co2_frst_sequestration_mangroves",-0.0190476312680975
0,"Honduras","emission_co2e_co2_frst_sequestration_primary",-3.32394736038421
1,"Honduras","emission_co2e_co2_frst_sequestration_primary",-3.31344311524011
2,"Honduras","emission_co2e_co2_frst_sequestration_primary",-3.3032246613381
3,"Honduras","emission_co2e_co2_frst_sequestration_primary",-3.29331534642134
4,"Honduras","emission_co2e_co2_frst_sequestration_primary",-3.28369984524913
5,"Honduras","emission_co2e_co2_frst_sequestration_primary",-3.27437757675386
6,"Honduras","emission_co2e_co2_frst_sequestration_primary",-3.26533777267847
7,"Honduras","emission_co2e_co2_frst_sequestration_primary",-3.25657335269976
8,"Honduras","emission_co2e_co2_frst_sequestration_primary",-3.24807349509077
0,"Honduras","emission_co2e_co2_frst_sequestration_secondary",-0.667609810207646
1,"Honduras","emission_co2e_co2_frst_sequestration_secondary",-0.662855725213162
2,"Honduras","emission_co2e_co2_frst_sequestration_secondary",-0.65273055553758
3,"Honduras","emission_co2e_co2_frst_sequestration_secondary",-0.639683787663098
4,"Honduras","emission_co2e_co2_frst_sequestration_secondary",-0.624852828154097
5,"Honduras","emission_co2e_co2_frst_sequestration_secondary",-0.610190896939012
6,"Honduras","emission_co2e_co2_frst_sequestration_secondary",-0.595708958188574
7,"Honduras","emission_co2e_co2_frst_sequestration_secondary",-0.581415557574324
8,"Honduras","emission_co2e_co2_frst_sequestration_secondary",-0.567306237262101
0,"Honduras","emission_co2e_ch4_frst_methane_mangroves",0.000184183854087152
1,"Honduras","emission_co2e_ch4_frst_methane_mangroves",0.000184143423415054
2,"Honduras","emission_co2e_ch4_frst_methane_mangroves",0.000183660848170975
3,"Honduras","emission_co2e_ch4_frst_methane_mangroves",0.000182912620851666
4,"Honduras","emission_co2e_ch4_frst_methane_mangroves",0.000181983149663913
5,"Honduras","emission_co2e_ch4_frst_methane_mangroves",0.000181023177330013
6,"Honduras","emission_co2e_ch4_frst_methane_mangroves",0.000180038928428959
7,"Honduras","emission_co2e_ch4_frst_methane_mangroves",0.000179035208126347
8,"Honduras","emission_co2e_ch4_frst_methane_mangroves",0.000178014977111856
0,"Honduras","emission_co2e_ch4_frst_methane_primary",0.101154113872173
1,"Honduras","emission_co2e_ch4_frst_methane_primary",0.10083444948094
2,"Honduras","emission_co2e_ch4_frst_methane_primary",0.100523482267103
3,"Honduras","emission_co2e_ch4_frst_methane_primary",0.100221922747409
4,"Honduras","emission_co2e_ch4_frst_methane_primary",0.0999293045452964
5,"Honduras","emission_co2e_ch4_frst_methane_primary",0.0996456099777603
6,"Honduras","emission_co2e_ch4_frst_methane_primary",0.0993705113460182
7,"Honduras","emission_co2e_ch4_frst_methane_primary",0.099103793182212
8,"Honduras","emission_co2e_ch4_frst_methane_primary",0.0988451261603679
0,"Honduras","emission_co2e_ch4_frst_methane_secondary",0.0242092377270116
1,"Honduras","emission_co2e_ch4_frst_methane_secondary",0.0240368424565316
2,"Honduras","emission_co2e_ch4_frst_methane_secondary",0.023669677930255
3,"Honduras","emission_co2e_ch4_frst_methane_secondary",0.0231965687874396
4,"Honduras","emission_co2e_ch4_frst_methane_secondary",0.0226587602966365
5,"Honduras","emission_co2e_ch4_frst_methane_secondary",0.0221270812037055
6,"Honduras","emission_co2e_ch4_frst_methane_secondary",0.0216019290974949
7,"Honduras","emission_co2e_ch4_frst_methane_secondary",0.0210836138658925
8,"Honduras","emission_co2e_ch4_frst_methane_secondary",0.0205719738564401
0,"Honduras","area_agrc_crops_bevs_and_spices_ha",19253.5977210292
1,"Honduras","area_agrc_crops_bevs_and_spices_ha",19883.1127253508
2,"Honduras","area_agrc_crops_bevs_and_spices_ha",20932.26433115
3,"Honduras","area_agrc_crops_bevs_and_spices_ha",22138.3481516867
4,"Honduras","area_agrc_crops_bevs_and_spices_ha",23498.0810914281
5,"Honduras","area_agrc_crops_bevs_and_spices_ha",24867.31359753
6,"Honduras","area_agrc_crops_bevs_and_spices_ha",26281.3161940387
7,"Honduras","area_agrc_crops_bevs_and_spices_ha",27741.461134173
8,"Honduras","area_agrc_crops_bevs_and_spices_ha",29262.4140402474
0,"Honduras","area_agrc_crops_cereals_ha",42826.9128794689
1,"Honduras","area_agrc_crops_cereals_ha",42481.4432213443
2,"Honduras","area_agrc_crops_cereals_ha",42979.5109075302
3,"Honduras","area_agrc_crops_cereals_ha",44003.6427897373
4,"Honduras","area_agrc_crops_cereals_ha",45428.6385883789
5,"Honduras","area_agrc_crops_cereals_ha",47032.4551930924
6,"Honduras","area_agrc_crops_cereals_ha",48859.2254125999
7,"Honduras","area_agrc_crops_cereals_ha",50958.8677584548
8,"Honduras","area_agrc_crops_cereals_ha",53402.8133681818
0,"Honduras","area_agrc_crops_coffee_ha",29888.3306502729
1,"Honduras","area_agrc_crops_coffee_ha",30153.2406720651
2,"Honduras","area_agrc_crops_coffee_ha",30657.342692692
3,"Honduras","area_agrc_crops_coffee_ha",31247.4133334013
4,"Honduras","area_agrc_crops_coffee_ha",31825.7211667964
5,"Honduras","area_agrc_crops_coffee_ha",32242.071950811
6,"Honduras","area_agrc_crops_coffee_ha",32498.9456391292
7,"Honduras","area_agrc_crops_coffee_ha",32592.0467417613
8,"Honduras","area_agrc_crops_coffee_ha",32501.0005612401
0,"Honduras","area_agrc_crops_fibers_ha",8886.27587124426
1,"Honduras","area_agrc_crops_fibers_ha",9039.88069638315
2,"Honduras","area_agrc_crops_fibers_ha",9304.94353415366
3,"Honduras","area_agrc_crops_fibers_ha",9609.03361804405
4,"Honduras","area_agrc_crops_fibers_ha",9931.04179832681
5,"Honduras","area_agrc_crops_fibers_ha",10218.0479349452
6,"Honduras","area_agrc_crops_fibers_ha",10474.2817101293
7,"Honduras","area_agrc_crops_fibers_ha",10697.4220879445
8,"Honduras","area_agrc_crops_fibers_ha",10883.0871334453
0,"Honduras","area_agrc_crops_fruits_ha",23161.9134977339
1,"Honduras","area_agrc_crops_fruits_ha",22879.3563438192
2,"Honduras","area_agrc_crops_fruits_ha",23132.3578243985
3,"Honduras","area_agrc_crops_fruits_ha",23658.3460548974
4,"Honduras","area_agrc_crops_fruits_ha",24369.6682263713
5,"Honduras","area_agrc_crops_fruits_ha",25101.4218838339
6,"Honduras","area_agrc_crops_fruits_ha",25846.9502546351
7,"Honduras","area_agrc_crops_fruits_ha",26584.9911047796
8,"Honduras","area_agrc_crops_fruits_ha",27296.9426990327
0,"Honduras","area_agrc_crops_maize_ha",13329.4138068664
1,"Honduras","area_agrc_crops_maize_ha",13419.2672621543
2,"Honduras","area_agrc_crops_maize_ha",13641.9738041859
3,"Honduras","area_agrc_crops_maize_ha",13962.0818815894
4,"Honduras","area_agrc_crops_maize_ha",14350.1212655365
5,"Honduras","area_agrc_crops_maize_ha",14761.2905932529
6,"Honduras","area_agrc_crops_maize_ha",15219.0960721393
7,"Honduras","area_agrc_crops_maize_ha",15754.750964702
8,"Honduras","area_agrc_crops_maize_ha",16403.2830810103
0,"Honduras","area_agrc_crops_nuts_ha",16312.0758469831
1,"Honduras","area_agrc_crops_nuts_ha",15873.5729213168
2,"Honduras","area_agrc_crops_nuts_ha",15682.1071030649
3,"Honduras","area_agrc_crops_nuts_ha",15638.1148119699
4,"Honduras","area_agrc_crops_nuts_ha",15653.779355415
5,"Honduras","area_agrc_crops_nuts_ha",15638.9789104209
6,"Honduras","area_agrc_crops_nuts_ha",15577.1993300551
7,"Honduras","area_agrc_crops_nuts_ha",15456.2359116218
8,"Honduras","area_agrc_crops_nuts_ha",15256.8823437654
0,"Honduras","area_agrc_crops_oil_bearing_ha",21578.0171040167
1,"Honduras","area_agrc_crops_oil_bearing_ha",21044.228497538
2,"Honduras","area_agrc_crops_oil_bearing_ha",20860.6927338119
3,"Honduras","area_agrc_crops_oil_bearing_ha",20879.2087169447
4,"Honduras","area_agrc_crops_oil_bearing_ha",20987.745754252
5,"Honduras","area_agrc_crops_oil_bearing_ha",21061.8761506227
6,"Honduras","area_agrc_crops_oil_bearing_ha",21081.124283858
7,"Honduras","area_agrc_crops_oil_bearing_ha",21028.1155281463
8,"Honduras","area_agrc_crops_oil_bearing_ha",20877.4600061597
0,"Honduras","area_agrc_crops_pulses_ha",9914.78002300864
1,"Honduras","area_agrc_crops_pulses_ha",9619.43336686436
2,"Honduras","area_agrc_crops_pulses_ha",9460.04788224422
3,"Honduras","area_agrc_crops_pulses_ha",9386.36605999597
4,"Honduras","area_agrc_crops_pulses_ha",9342.64066339556
5,"Honduras","area_agrc_crops_pulses_ha",9277.36258266341
6,"Honduras","area_agrc_crops_pulses_ha",9179.82803025155
7,"Honduras","area_agrc_crops_pulses_ha",9043.50643732633
8,"Honduras","area_agrc_crops_pulses_ha",8856.92299298241
0,"Honduras","area_agrc_crops_rice_ha",6849.83765075078
1,"Honduras","area_agrc_crops_rice_ha",6676.88981077204
2,"Honduras","area_agrc_crops_rice_ha",6613.33703315631
3,"Honduras","area_agrc_crops_rice_ha",6613.38139325152
4,"Honduras","area_agrc_crops_rice_ha",6641.13831142628
5,"Honduras","area_agrc_crops_rice_ha",6657.50184459624
6,"Honduras","area_agrc_crops_rice_ha",6655.86078322929
7,"Honduras","area_agrc_crops_rice_ha",6630.78737104683
8,"Honduras","area_agrc_crops_rice_ha",6574.21146341684
0,"Honduras","area_agrc_crops_tubers_ha",8557.15454267965
1,"Honduras","area_agrc_crops_tubers_ha",8401.80651661276
2,"Honduras","area_agrc_crops_tubers_ha",8415.34712682541
3,"Honduras","area_agrc_crops_tubers_ha",8518.90897428492
4,"Honduras","area_agrc_crops_tubers_ha",8673.83942874858
5,"Honduras","area_agrc_crops_tubers_ha",8824.57813023179
6,"Honduras","area_agrc_crops_tubers_ha",8965.39677308335
7,"Honduras","area_agrc_crops_tubers_ha",9088.43223443738
8,"Honduras","area_agrc_crops_tubers_ha",9184.51972519005
0,"Honduras","area_agrc_crops_vegetables_ha",5142.52075882191
1,"Honduras","area_agrc_crops_vegetables_ha",5097.52292219625
2,"Honduras","area_agrc_crops_vegetables_ha",5181.99925204934
3,"Honduras","area_agrc_crops_vegetables_ha",5331.3635541763
4,"Honduras","area_agrc_crops_vegetables_ha",5528.63416909943
5,"Honduras","area_agrc_crops_vegetables_ha",5735.42773101836
6,"Honduras","area_agrc_crops_vegetables_ha",5951.74312723488
7,"Honduras","area_agrc_crops_vegetables_ha",6173.15915096815
8,"Honduras","area_agrc_crops_vegetables_ha",6396.83343112252
0,"Honduras","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
1,"Honduras","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
2,"Honduras","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
3,"Honduras","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
4,"Honduras","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
5,"Honduras","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
6,"Honduras","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
7,"Honduras","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
8,"Honduras","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
0,"Honduras","emission_co2e_ch4_agrc_crop_activity_cereals",0
1,"Honduras","emission_co2e_ch4_agrc_crop_activity_cereals",0
2,"Honduras","emission_co2e_ch4_agrc_crop_activity_cereals",0
3,"Honduras","emission_co2e_ch4_agrc_crop_activity_cereals",0
4,"Honduras","emission_co2e_ch4_agrc_crop_activity_cereals",0
5,"Honduras","emission_co2e_ch4_agrc_crop_activity_cereals",0
6,"Honduras","emission_co2e_ch4_agrc_crop_activity_cereals",0
7,"Honduras","emission_co2e_ch4_agrc_crop_activity_cereals",0
8,"Honduras","emission_co2e_ch4_agrc_crop_activity_cereals",0
0,"Honduras","emission_co2e_ch4_agrc_crop_activity_coffee",0
1,"Honduras","emission_co2e_ch4_agrc_crop_activity_coffee",0
2,"Honduras","emission_co2e_ch4_agrc_crop_activity_coffee",0
3,"Honduras","emission_co2e_ch4_agrc_crop_activity_coffee",0
4,"Honduras","emission_co2e_ch4_agrc_crop_activity_coffee",0
5,"Honduras","emission_co2e_ch4_agrc_crop_activity_coffee",0
6,"Honduras","emission_co2e_ch4_agrc_crop_activity_coffee",0
7,"Honduras","emission_co2e_ch4_agrc_crop_activity_coffee",0
8,"Honduras","emission_co2e_ch4_agrc_crop_activity_coffee",0
0,"Honduras","emission_co2e_ch4_agrc_crop_activity_fibers",0
1,"Honduras","emission_co2e_ch4_agrc_crop_activity_fibers",0
2,"Honduras","emission_co2e_ch4_agrc_crop_activity_fibers",0
3,"Honduras","emission_co2e_ch4_agrc_crop_activity_fibers",0
4,"Honduras","emission_co2e_ch4_agrc_crop_activity_fibers",0
5,"Honduras","emission_co2e_ch4_agrc_crop_activity_fibers",0
6,"Honduras","emission_co2e_ch4_agrc_crop_activity_fibers",0
7,"Honduras","emission_co2e_ch4_agrc_crop_activity_fibers",0
8,"Honduras","emission_co2e_ch4_agrc_crop_activity_fibers",0
0,"Honduras","emission_co2e_ch4_agrc_crop_activity_fruits",0
1,"Honduras","emission_co2e_ch4_agrc_crop_activity_fruits",0
2,"Honduras","emission_co2e_ch4_agrc_crop_activity_fruits",0
3,"Honduras","emission_co2e_ch4_agrc_crop_activity_fruits",0
4,"Honduras","emission_co2e_ch4_agrc_crop_activity_fruits",0
5,"Honduras","emission_co2e_ch4_agrc_crop_activity_fruits",0
6,"Honduras","emission_co2e_ch4_agrc_crop_activity_fruits",0
7,"Honduras","emission_co2e_ch4_agrc_crop_activity_fruits",0
8,"Honduras","emission_co2e_ch4_agrc_crop_activity_fruits",0
0,"Honduras","emission_co2e_ch4_agrc_crop_activity_maize",0
1,"Honduras","emission_co2e_ch4_agrc_crop_activity_maize",0
2,"Honduras","emission_co2e_ch4_agrc_crop_activity_maize",0
3,"Honduras","emission_co2e_ch4_agrc_crop_activity_maize",0
4,"Honduras","emission_co2e_ch4_agrc_crop_activity_maize",0
5,"Honduras","emission_co2e_ch4_agrc_crop_activity_maize",0
6,"Honduras","emission_co2e_ch4_agrc_crop_activity_maize",0
7,"Honduras","emission_co2e_ch4_agrc_crop_activity_maize",0
8,"Honduras","emission_co2e_ch4_agrc_crop_activity_maize",0
0,"Honduras","emission_co2e_ch4_agrc_crop_activity_nuts",0
1,"Honduras","emission_co2e_ch4_agrc_crop_activity_nuts",0
2,"Honduras","emission_co2e_ch4_agrc_crop_activity_nuts",0
3,"Honduras","emission_co2e_ch4_agrc_crop_activity_nuts",0
4,"Honduras","emission_co2e_ch4_agrc_crop_activity_nuts",0
5,"Honduras","emission_co2e_ch4_agrc_crop_activity_nuts",0
6,"Honduras","emission_co2e_ch4_agrc_crop_activity_nuts",0
7,"Honduras","emission_co2e_ch4_agrc_crop_activity_nuts",0
8,"Honduras","emission_co2e_ch4_agrc_crop_activity_nuts",0
0,"Honduras","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
1,"Honduras","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
2,"Honduras","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
3,"Honduras","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
4,"Honduras","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
5,"Honduras","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
6,"Honduras","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
7,"Honduras","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
8,"Honduras","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
0,"Honduras","emission_co2e_ch4_agrc_crop_activity_pulses",0
1,"Honduras","emission_co2e_ch4_agrc_crop_activity_pulses",0
2,"Honduras","emission_co2e_ch4_agrc_crop_activity_pulses",0
3,"Honduras","emission_co2e_ch4_agrc_crop_activity_pulses",0
4,"Honduras","emission_co2e_ch4_agrc_crop_activity_pulses",0
5,"Honduras","emission_co2e_ch4_agrc_crop_activity_pulses",0
6,"Honduras","emission_co2e_ch4_agrc_crop_activity_pulses",0
7,"Honduras","emission_co2e_ch4_agrc_crop_activity_pulses",0
8,"Honduras","emission_co2e_ch4_agrc_crop_activity_pulses",0
0,"Honduras","emission_co2e_ch4_agrc_crop_activity_rice",0.217965548707984
1,"Honduras","emission_co2e_ch4_agrc_crop_activity_rice",0.212462254650395
2,"Honduras","emission_co2e_ch4_agrc_crop_activity_rice",0.210439970802046
3,"Honduras","emission_co2e_ch4_agrc_crop_activity_rice",0.210441382364332
4,"Honduras","emission_co2e_ch4_agrc_crop_activity_rice",0.209343507358271
5,"Honduras","emission_co2e_ch4_agrc_crop_activity_rice",0.207873325865249
6,"Honduras","emission_co2e_ch4_agrc_crop_activity_rice",0.205836578441922
7,"Honduras","emission_co2e_ch4_agrc_crop_activity_rice",0.203083140376088
8,"Honduras","emission_co2e_ch4_agrc_crop_activity_rice",0.199389222580836
0,"Honduras","emission_co2e_ch4_agrc_crop_activity_tubers",0
1,"Honduras","emission_co2e_ch4_agrc_crop_activity_tubers",0
2,"Honduras","emission_co2e_ch4_agrc_crop_activity_tubers",0
3,"Honduras","emission_co2e_ch4_agrc_crop_activity_tubers",0
4,"Honduras","emission_co2e_ch4_agrc_crop_activity_tubers",0
5,"Honduras","emission_co2e_ch4_agrc_crop_activity_tubers",0
6,"Honduras","emission_co2e_ch4_agrc_crop_activity_tubers",0
7,"Honduras","emission_co2e_ch4_agrc_crop_activity_tubers",0
8,"Honduras","emission_co2e_ch4_agrc_crop_activity_tubers",0
0,"Honduras","emission_co2e_ch4_agrc_crop_activity_vegetables",0
1,"Honduras","emission_co2e_ch4_agrc_crop_activity_vegetables",0
2,"Honduras","emission_co2e_ch4_agrc_crop_activity_vegetables",0
3,"Honduras","emission_co2e_ch4_agrc_crop_activity_vegetables",0
4,"Honduras","emission_co2e_ch4_agrc_crop_activity_vegetables",0
5,"Honduras","emission_co2e_ch4_agrc_crop_activity_vegetables",0
6,"Honduras","emission_co2e_ch4_agrc_crop_activity_vegetables",0
7,"Honduras","emission_co2e_ch4_agrc_crop_activity_vegetables",0
8,"Honduras","emission_co2e_ch4_agrc_crop_activity_vegetables",0
0,"Honduras","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000159843957563606
1,"Honduras","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000166672027401734
2,"Honduras","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000176038376726718
3,"Honduras","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000186347715595572
4,"Honduras","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000196296049076108
5,"Honduras","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000206154263832898
6,"Honduras","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.00021637610288541
7,"Honduras","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000226692271656965
8,"Honduras","emission_co2e_co2_agrc_crop_activity_bevs_and_spices",0.000237780056656272
0,"Honduras","emission_co2e_co2_agrc_crop_activity_cereals",9.25648126728401e-05
1,"Honduras","emission_co2e_co2_agrc_crop_activity_cereals",9.23761587891399e-05
2,"Honduras","emission_co2e_co2_agrc_crop_activity_cereals",9.35352536932983e-05
3,"Honduras","emission_co2e_co2_agrc_crop_activity_cereals",9.5813645655678e-05
4,"Honduras","emission_co2e_co2_agrc_crop_activity_cereals",9.77504684178624e-05
5,"Honduras","emission_co2e_co2_agrc_crop_activity_cereals",0.000100946866526217
6,"Honduras","emission_co2e_co2_agrc_crop_activity_cereals",0.000103631454196128
7,"Honduras","emission_co2e_co2_agrc_crop_activity_cereals",0.000106809401023019
8,"Honduras","emission_co2e_co2_agrc_crop_activity_cereals",0.000111698892512347
0,"Honduras","emission_co2e_co2_agrc_crop_activity_coffee",0.00163157400039407
1,"Honduras","emission_co2e_co2_agrc_crop_activity_coffee",0.00165131947412226
2,"Honduras","emission_co2e_co2_agrc_crop_activity_coffee",0.0016790695634789
3,"Honduras","emission_co2e_co2_agrc_crop_activity_coffee",0.00171144888136214
4,"Honduras","emission_co2e_co2_agrc_crop_activity_coffee",0.0017273230701273
5,"Honduras","emission_co2e_co2_agrc_crop_activity_coffee",0.00173395096358484
6,"Honduras","emission_co2e_co2_agrc_crop_activity_coffee",0.00173173262766838
7,"Honduras","emission_co2e_co2_agrc_crop_activity_coffee",0.00171886298203145
8,"Honduras","emission_co2e_co2_agrc_crop_activity_coffee",0.00169816166066166
0,"Honduras","emission_co2e_co2_agrc_crop_activity_fibers",8.81250625005365e-05
1,"Honduras","emission_co2e_co2_agrc_crop_activity_fibers",9.02273957803707e-05
2,"Honduras","emission_co2e_co2_agrc_crop_activity_fibers",9.28845903486391e-05
